timestamp,pod,cpu,memory
2026-09-01T11:43:54+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:43:54+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,271Mi
2026-09-01T11:43:54+08:00,life-assistant-user-service-774d699455-2c5dd,5m,285Mi
2026-09-01T11:44:13+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:44:13+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,284Mi
2026-09-01T11:44:13+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:44:13+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,280Mi
2026-09-01T11:44:13+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:44:13+08:00,life-assistant-mysql-596766557b-hl5pf,19m,594Mi
2026-09-01T11:44:13+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:44:13+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,269Mi
2026-09-01T11:44:13+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:44:13+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,271Mi
2026-09-01T11:44:13+08:00,life-assistant-user-service-774d699455-2c5dd,5m,285Mi
2026-09-01T11:44:31+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,249Mi
2026-09-01T11:44:31+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,284Mi
2026-09-01T11:44:31+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:44:31+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,280Mi
2026-09-01T11:44:31+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,7m,351Mi
2026-09-01T11:44:31+08:00,life-assistant-mysql-596766557b-hl5pf,15m,594Mi
2026-09-01T11:44:31+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:44:31+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,269Mi
2026-09-01T11:44:31+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:44:31+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,271Mi
2026-09-01T11:44:31+08:00,life-assistant-user-service-774d699455-2c5dd,6m,286Mi
2026-09-01T11:44:50+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:44:50+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,284Mi
2026-09-01T11:44:50+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:44:50+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,280Mi
2026-09-01T11:44:50+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:44:50+08:00,life-assistant-mysql-596766557b-hl5pf,17m,594Mi
2026-09-01T11:44:50+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:44:50+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,269Mi
2026-09-01T11:44:50+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,4Mi
2026-09-01T11:44:50+08:00,life-assistant-settlement-service-649b44d76b-hjmml,3m,271Mi
2026-09-01T11:44:50+08:00,life-assistant-user-service-774d699455-2c5dd,6m,286Mi
2026-09-01T11:45:08+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:45:08+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,284Mi
2026-09-01T11:45:08+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:45:08+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,280Mi
2026-09-01T11:45:08+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:45:08+08:00,life-assistant-mysql-596766557b-hl5pf,15m,594Mi
2026-09-01T11:45:08+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,548Mi
2026-09-01T11:45:08+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,269Mi
2026-09-01T11:45:08+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:45:08+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:45:08+08:00,life-assistant-user-service-774d699455-2c5dd,5m,286Mi
2026-09-01T11:45:26+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:45:26+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,284Mi
2026-09-01T11:45:26+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:45:26+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,280Mi
2026-09-01T11:45:26+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:45:26+08:00,life-assistant-mysql-596766557b-hl5pf,16m,594Mi
2026-09-01T11:45:26+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:45:26+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,269Mi
2026-09-01T11:45:26+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:45:26+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:45:26+08:00,life-assistant-user-service-774d699455-2c5dd,5m,286Mi
2026-09-01T11:45:45+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:45:45+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,9m,284Mi
2026-09-01T11:45:45+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:45:45+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,3m,280Mi
2026-09-01T11:45:45+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,7m,352Mi
2026-09-01T11:45:45+08:00,life-assistant-mysql-596766557b-hl5pf,16m,594Mi
2026-09-01T11:45:45+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:45:45+08:00,life-assistant-order-service-55cc89b84d-74hvv,9m,269Mi
2026-09-01T11:45:45+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:45:45+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:45:45+08:00,life-assistant-user-service-774d699455-2c5dd,4m,286Mi
2026-09-01T11:46:03+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,249Mi
2026-09-01T11:46:03+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,284Mi
2026-09-01T11:46:03+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:46:03+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,280Mi
2026-09-01T11:46:03+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,352Mi
2026-09-01T11:46:03+08:00,life-assistant-mysql-596766557b-hl5pf,14m,594Mi
2026-09-01T11:46:03+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,548Mi
2026-09-01T11:46:03+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,269Mi
2026-09-01T11:46:03+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:46:03+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:46:03+08:00,life-assistant-user-service-774d699455-2c5dd,4m,286Mi
2026-09-01T11:46:22+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,2m,249Mi
2026-09-01T11:46:22+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,284Mi
2026-09-01T11:46:22+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:46:22+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,280Mi
2026-09-01T11:46:22+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,352Mi
2026-09-01T11:46:22+08:00,life-assistant-mysql-596766557b-hl5pf,16m,594Mi
2026-09-01T11:46:22+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:46:22+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,269Mi
2026-09-01T11:46:22+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,5Mi
2026-09-01T11:46:22+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:46:22+08:00,life-assistant-user-service-774d699455-2c5dd,4m,286Mi
2026-09-01T11:46:40+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,249Mi
2026-09-01T11:46:40+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,284Mi
2026-09-01T11:46:40+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:46:40+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,280Mi
2026-09-01T11:46:40+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,10m,352Mi
2026-09-01T11:46:40+08:00,life-assistant-mysql-596766557b-hl5pf,15m,594Mi
2026-09-01T11:46:40+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:46:40+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,269Mi
2026-09-01T11:46:40+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,5Mi
2026-09-01T11:46:40+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:46:40+08:00,life-assistant-user-service-774d699455-2c5dd,4m,286Mi
2026-09-01T11:46:59+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,249Mi
2026-09-01T11:46:59+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,284Mi
2026-09-01T11:46:59+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:46:59+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,281Mi
2026-09-01T11:46:59+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,352Mi
2026-09-01T11:46:59+08:00,life-assistant-mysql-596766557b-hl5pf,17m,594Mi
2026-09-01T11:46:59+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:46:59+08:00,life-assistant-order-service-55cc89b84d-74hvv,3m,269Mi
2026-09-01T11:46:59+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,4Mi
2026-09-01T11:46:59+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,271Mi
2026-09-01T11:46:59+08:00,life-assistant-user-service-774d699455-2c5dd,4m,286Mi
